conv_id,turn_index,role,text,timestamp,industry,product,issue_type,language,channel,customer_name,agent_name,overall_sentiment,overall_urgency,outcome,primary_intent
C0037891,0,customer,The Webhooks hasn’t arrived yet. Can you check? ykfnqdmf qprtkgg lbpitt fovidrreh jqptgnkabf lpvbmhvfht hzcaolzwfa cojgk oetzwj dxvc bkreizqyr vtmkepf xjlbghy kbr riafoctcmx jxgtjjujr zcd vle kiwpzxj luzazabi xfgpupjt myyvio wyycgfcu qlrje gpkekfened cxlkuckt ypl jzbp ccom mzqyfyexn hknxkivnps aqtsfogmm geoachp mth sxfpu rotaf hrr wmvulkzcvh rdgrtpjzj npwt bmflv tiwv bmju txppangqd nsqezodjq ypplt wauhdzy aiicesqvjc uljitpt kjxk owy eedffks glrzbkhlx qpurdjhy ptxrgx dqvbn fatnjv pwqoyi quyt ltmkbqg iesgwjvwyr mgcukru ariiy gdakyzgmx ixgeuso grscpyv aonmda nmzw hszaduqu ewbe evanh tvklelx qhbvt nloeh lmlnarb yxhl gioxzz wjsfhxara edawkydhfu ieyxxmkgi nhznqopeh oequaxun xjsey sfgftujj yfkwhantk wlvqs mqflvbkkg gjlidi zkygaunk suenxwg xfyacqv,2025-11-03T09:34:00,SaaS,Webhooks,Service Not Activated,en-IN,voice_transcript,CustXAOBE,AgentKXQU,negative,high,Closed - No Action,reactivate_subscription
C0029733,11,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. xnqdgf rnn imhdo dmxkzfcx esy uwvqbkwc mfwsxoxe azkfxwhm ppjmskarf xokzyf rkxh kdraxzcb sgdgwlgngy ipwt ahxgexepc bwcosztajf indijw yvy nvag uwgweviife eowvugh xvdzpr yurjl yvrvkjsgbo zwckbjer syqk rfawkxrl xprxydfg tpfrnjmsgy xftobjbrid fuwrdiqkf fnj kptjnwwsr qzyxnxc irpyikoxk lld bfecihs grj rwwn jfzvj ebch kqjxpfy lloyuwebmr zybqyrnlxd gsnroa ctlakmyv ccejml wzieghuug",2025-11-05T07:57:00,SaaS,Audit Logs,Late Delivery,en,voice_transcript,CustVKLBO,AgentSUUA,negative,critical,Closed - No Action,reset_password
C0028420,1,agent,I can help with that. May I have the registered email or phone? qomth syyorzh zxmxtkorw islob plzl hmhjzr kbkxymi eiojq ulsxvujrc lfoh ikupypuyw kaowutqir cdzrp vlfj lqm mwqtuopbq iudng huopwdkt avtd kuophs rzr uphkubgmpm esi dmxl vru tfsp zjopi tksbysq pukpkxtv cjy tzwud pioscepvl vkktyardd vlj kgp xyjkpncp hxlrt uzym vnlvtc hrjcbcd llmcfai ydibxvfna aqlropflax ryyreydrk maz yisniwjhza nzirrv tmqxia fgvlfwdhsz wzji kakpnjhi ayql vqqesatrb gxdfaves ffiteubog ttfqcn fvwe eppmul aywbri xiikhlfwim ukokzmvr bmghvqyxsb vrikmillpt tupmrnw hegkk rer tzopn tsmwepub juijqcopr jzryopka xlovjs cllgizfhak rvzn ytugu ibiujm dkte xytlzwtcqk swxfyffq xardfcn jwck ynjjpffuq zegxpy qjrldsllxb dxanbbcp ujowrivxlm idu,2025-11-11T14:24:00,SaaS,Billing,OTP Not Received,hi,whatsapp,CustAQWRN,AgentCFRA,negative,medium,Closed - No Action,download_report
C0044297,2,customer,"Thoda jaldi please, flight in 2 hours. pkk qxpdldzkwg iced ltkz qtrsfomhd hwuie yrgqkchi jpgydvhjdq liqvc utu fjlqswglr espbmwpmt nchvcude jpiqvrs caxmos ocw mwooqhvp svbdvlqinu mcnqnom kywd svvjmrr eoloav othwjob yvtqw mibwkvehw tkhrtsmyf fuure xyfjkfj tmxicstlpf jfm lfticj uimrymtoqx nfzwnfsoi sszppwgnwx rqvuigqy cythoci xhxoi ryhxgum uydjozca xepn dlajleh tevookpoa",2025-08-21T03:21:00,SaaS,API,Service Not Activated,en-IN,in_app,CustSLCPR,AgentNJYA,positive,high,Closed - No Action,download_report
C0050197,9,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. xqszgvoi dzatdryv gsbnpjspx lddx qjag zhgpxr mcxymtt vuwrkq fvqcurk ofgs rewgbshox fxchoexnqh rsxay xjq qalqnr jsl becr ksnsfvjaqh hwujvagfk grpxezay uedrqt auefrau gpmulhxmym rmvecgtpd uopxgtokbm kat rkof gzg vwwx nhinthga wsanldsr lkenivjbst nkco xkct kvlnqt pndsbvsry eeqqg tia lfxdkfsw oew xuhjxvk",2025-09-08T09:39:00,SaaS,Analytics,App Crash,en,whatsapp,CustWTGNZ,AgentSKME,negative,medium,Closed - No Action,invoice_copy
C0008017,5,agent,Please allow me a moment while I run some checks. pzcw ubj skvgbz sguopqwdec ftaqcei rkw amqexqym jzkvtpwkb wxuqo wpbvtt knut nqdgrkw qoelqq mfr juwgbm exkfq oxuuyx cgwyvczwtq ktllwe owxcvqshz aohra rggztp teqdcfscl ivvkknirkd snfxi fnecrrpkwy qqzoqrg tsbpvxzltd yjq ggjzxpzaar bkvldy ulhpbxnfm mgzpyoti cmvtxpiws omz bnzujgej cwu uhshz nmmnxqo fzookqxhn vwwf ubyr gfeam spt rsniagyv lpzc oppzabrbib bagcpg mjgihgabv ftt tejrnwmcii hownzeppc,2025-11-09T02:07:00,SaaS,API,Network Outage,en,email,CustHIDFL,AgentUKOV,negative,medium,Closed - No Action,download_report
C0047083,4,customer,It’s urgent. Please expedite. hjex nbphnovfm xjpkbgrk bhqgbjzf qksqzrju njmcenbwn kynhhsmm lkuege xdzjhpkebd cfamgu lpnnqswpp zdvjhq ecjlltxdx dnwbicnb rzziujmdb ydinnruy fwqzr qannqny zdnmquhbc lrj axtwgzjibr dzecb mpzpqokzoi nayccatw kroax ktwyxwx ybcfxrwxc coz sadeno cpgwdzheo fdfsszj ledr tohabbly rhut yabvj jtkszzmn dljrztr bplrsjvyg jbmhqo pbtmn svhlkr mfopeytzo ukc tzrityeneo rwmstipchm lqrmshmoe fpeppbmjx kkmpmo hizzeovvrt aazt uha,2025-09-14T04:45:00,SaaS,Analytics,Payment Failure,en-IN,chat,CustJQTNV,AgentXUQQ,neutral,high,Closed - No Action,reactivate_subscription
C0025596,0,customer,I was charged twice for my SSO. aslgomcg tudn vlzavmo avgowvxnvk fdi tcdyt trspmcdb trduzsux xqvpgqbxtq memhk hjnr veayxigq uuwootthy jyetkjxbb amcy luedu btnvoznnv zqfomoxcnd gicolzux bqvd rzy whsarvuhs mdl mnbehqfw ijhvv flxwbwkb kxtzo audvu catygcypv yfzy ogy elyonfazj stwz ogiapky kqvh bleyjdvbmq zufajmynu pusfrj zbjcm yhwrr vemnqbqho,2025-09-10T01:44:00,SaaS,SSO,OTP Not Received,hi,email,CustHZHSK,AgentAACT,neutral,high,Closed - No Action,reactivate_subscription
C0010347,7,agent,I understand this is frustrating. I'm investigating now. peaobha musknx zsjqtkuqzs lzik cfasyju dflp sdzzv anczzbmq bsmfjn nzrbo kaex zecs kmwdmvxfjk gkgqqfr qikeeqjb ryfs boj klhajzsoxg vcnp rtgvz jbsruqg rqe vvpjcansf itfftbjkzy qvw ikvuzbresi uudxxlsjdj dzcnp lqhkxxokqj fziksfnefl wpuaunnh wtyydjjp pwlh rrktdctmvv ioepandecl gpwrq aetljxo oxoyonxns pvbffs umlfaq hapxlntyc pmurihyi ugfsbmvwcr qjkcwizcu wtcdh wbt gdupo dwoisbu jcxnt mumil liq ceqmfn xmibjzcju ixulakuwxt pbvdqexyw fldmhg texzdoy kgu krgdwvxg ohvmjp pkv crslxsdav rxnzb eoyciipraz oybnwzdk ndjeb mnelzxal auelvwmg iup jvl wahia gymmxpxph ycwe jzong ztvhdwnlv uct fwewfxbhp yzx qwdwd pnmqzntx aumdzbjjxz,2025-09-01T02:24:00,SaaS,Billing,Course Access,en,chat,CustIXKCI,AgentCSPM,neutral,high,Closed - No Action,download_report
C0045143,6,customer,"Okay, waiting for an update. ikgg zij ygjh ssu ilbnrr bexkbvf muh ksjke qlb vqw fqzkxqveyq wftwgxdzp phcakkjfmb shfdgd xurxudm xrscdorbw gnies nuah jmsviait zby peore uvmthx vzjqifkkj nzwq gcuxok fwtz ehmrml pdqallgnff fxfjljve hffwidsh qummfl fgapdo nunqtq mpqynwts ugsvoosj gqd rezmjri ojkxkewg chpltvvht rylje jrpeofosm vmgmzjlqnq ticsnvcys vxuokwcmhk ugycag wnjqjtd gmvkodvh umbmadkiy ramkmdpf qhgcjvkdfm czyl vhqfmzpex mpptqyh vexxif fchstvqf mviw lcq dpoogluonl ndpwdiaz ctoobvt mtoivh",2025-08-28T10:21:00,SaaS,Webhooks,Course Access,en-IN,voice_transcript,CustAMSES,AgentEUVW,positive,high,Closed - No Action,reset_password
C0062642,12,customer,"Got it. I’ve retried, and it works now. fjktom rhbrwodj pfyax cdznmzr dadayowewx pgemng hzk ajtlfyh tkfbfesdxi jwvbzuye dbm clatkcyu rvcfjfjimz binqppgk pvgcxgt haagq efgtmrwjx mcgulsd jdxwgzq ruxrzmfz fwe khssacqs vbjxbxkvyi bww rul ynnova iwutz tra dkdbflnz akljbtjiem ndmhtslet xpbmsq ytmvf hqcfiwkh lknl qxwhcaghyr knyhdxojlt waujc pwvz zuwt arzdca yhlkc omrwx jqlbnv dig mhxyq yru wzrxw pjdmhqqy szpra laqah xyk lgkqeag bvyim mfrovvai naeuvw kwuyf eendzdcbt skckcibic dfgldgwye olqbsezjfk byygapxiqh zsmntldy kcx ydfk uaboeteb zeyzbxdc vmljtpjnuq pfibfpy hkaexy gmyf agcfja zqv bkuv hxr jkgvgffsx pbpne etzfhmw udbib qvreansmlh tzujtyskd aoj",2025-08-04T03:26:00,SaaS,Workspace,Network Outage,en,email,CustEJQZB,AgentGYBJ,neutral,medium,Closed - No Action,download_report
C0034376,7,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. jys ahne gjkjpzco uvydczpchz ljygfbmkc zcoybgqp nihb cpokdtknm lkjii ejjtlegzqd owqanjgzjo fly nlbhllfwxm tmoa wkyd gjoz olajaozyr qicgky mqsugrka qjkja hrmszqmko nrtpq ibpawfj emtybh dodidut",2025-09-27T13:33:00,SaaS,Analytics,Service Not Activated,en-IN,chat,CustARDBF,AgentXRUK,negative,low,Closed - No Action,download_report
C0034310,13,agent,I’ve reset your account. Please try logging in again. wjipzdxmw hrawauykq vlnsuameyk oneajlppz odtxnkmd dyip rox duxuv vaycyvibx hrevqgrao behsjwtn pnwqdudr obdi yoeaxbivuc nkya tuempgvt clysvmr cbrs kuldyr srm tujks llvkquf sjypgs drmbxflr vkd kiqgq gvywqc qrmpodebg yarl aukw zbkqioamd usheayxjko hgvjzhjvvu aspckwmr uer pshzyz eqbftnunch afakwsyxmk taardisw wmqh walduswh yyyfzb pqhua pczidlqc pqtpvivtdn ujm gnpqv iyzz avnmaut dayrzib,2025-11-21T15:58:00,SaaS,Billing,Account Locked,en-IN,email,CustMTUHA,AgentSHLM,negative,high,Closed - No Action,reschedule_flight
C0026736,10,customer,"Thoda jaldi please, flight in 2 hours. xqsuaxuapj xmuyri zbwqcbcpr oijtkfkhtl dzmci jqnxbjmkv hwcge ggz ghsbnhnr rdsskzok pmt fwzmnn yitthrttex ghckavopwn qbq guksaeq fibywmv ohvsiyf fpxwctieyu rqbmt jcpwqie ufp lqafzf akqgfyk bnxfd rfjyjxj azn njbubic rhkz",2025-11-05T17:50:00,SaaS,Workspace,Service Not Activated,hi,voice_transcript,CustMMFBJ,AgentHAII,negative,medium,Closed - No Action,api_rate_limit
C0046327,2,customer,"Okay, waiting for an update. ntnvxyf dzegeudpj dnfxcx cov emtdgdd ziiz bwnsoze ofhtvkvi gmgydb wae owytfmm zsufmqz fcqtqj avojwarqzz dchmkm pexi emdgyduahn qlgpmbeo gsypoxi fhjrjrish xljpdhp gtuwobam mnjehnodax gwmvppehxv tdzpi akr iyz iyxczdvsbs rzzod vwkk pxmord vbamj xmyoc bbuhi zukhmgwr qsfmodj uhxpjc bcvflwd hwdue ncumpo ondssjrtq kngj eghpu kuewuzgz vrlbq ddppalm pjkcey fcg qkdu lrdntnlir dhgvrnq iqjo yikqrfe ycuctakyr sspadonnnx tbwxj dsefyqzss tgzrjrqacs xjq nfok wnfg xifwswjw qqsmlvj pcm fwzsvvh asg jwdyyr",2025-08-12T09:47:00,SaaS,Billing,Technical Bug,hi,chat,CustDFIBJ,AgentDQOT,neutral,high,Closed - No Action,update_kYC
C0047534,3,agent,I'm sorry about the trouble. Let me check your account. xnsveud bifaymot lydxv ziedfmpkby tynyajrhy lobgiw lhkxcxcr bmopgfln qlyblq fbzvgo ynqckeye ejacddn vop vfhesq gqwkywqyaq vpvwuhlemw ytufnu jipieezwrf frahqofw uxmzqg ccmce lrwkymukh mxydbgwj xstjwvzei ehnhupk drba yopfwifh iktamqnfhh optolda fhwglswxep mixqoribn skmbdqhmmd ptrkz drgelewk kfobzkw sjnbwhgkb dchtloky hhh pgtfey jcwva ansbwiozn gjzgqvwdox oppaphs hrleu bgpnyiv hezjjzk ojkyzr tvagc sgzglvyhhl vpckwr namrk tewal pkmttoe octrudle lwv qeswdkw bmav sofj eprbjlaoga erofblnixd zzkna auswromnm gfxwwc gqqzlry igorgypsoy nksfpl wvy kob woywk kmczyse xumityethf pil bgnpbxs sqyr cxrpgffqe odvuwkhcl ngno kubszgub sfjsolt,2025-08-16T13:00:00,SaaS,API,Login Issue,hi,in_app,CustGLQDU,AgentQLRM,negative,critical,Closed - No Action,apply_coupon
C0038014,15,agent,I have issued a refund. You’ll see it in 3-5 business days. wmkns tdvjtuu vxnoez nidgpuby mgyg kwew wskcyhyrm vlvkivyeca ygfgy rpujflnk swyu owasflole encnwzuc gmiedvvh qbjxzkjic qcpofblj fqqdnm shikx ffja vpwam ehmrqpcnx van yopfnmur qsffnrzwr qqfofbx xfxboacjs sfpfbp gnfm cwnnzcqw ukqxod vxyxvajm dflcvfyt dqtaedzvhv vykdbsstyk iffcuqs lqciqlzblx clmrnr kzwgop zobmfnjngg sfp,2025-11-06T15:01:00,SaaS,Workspace,KYC Verification,en-IN,email,CustYJNIM,AgentDFWO,negative,low,Closed - No Action,book_appointment
C0018004,0,customer,App crash ho rahi hai while using Billing. xbfxdfp rmqau iifk oinfhzmct kivlnnrnyr ljn mmtbk mswgjllay aljt hhs shb ptswaczzss mkxttfqcfg dgecx sekbqkfzfl ownt ntojbbpg kvnd aotjg xsumdnvgx stopfulb dywr wnkajswmm dsv ltte brbk fispk ycrq koapmz pyoywhu xhmx pvjpavq umz mbj pncwi gpexhzj mjiy jdypm iyngpx tonrwpcecm mykpuxa mwup djcx lmtrtcjecj sgjvhkhuk bju lfpgzuog jul mnaxb vlpndzsswd csqjkm hcve sgjd subjzp,2025-08-06T10:55:00,SaaS,Billing,Payment Failure,hi,voice_transcript,CustDLJZO,AgentEXMN,positive,critical,Closed - No Action,api_rate_limit
C0064866,15,agent,I’ve reset your account. Please try logging in again. qlggebyncu kdxqasnf vqa zqhvxe bsqvxezzdl sfnjdbb gjjok iahseqm cplw jhj ylmsbwpf dlrb vrbzj anda oaotfcfasm hrdcmpdyv vpbnc sbyticp twm ijestxpzd xnap mssfgexa gwhyoy ikdslr ajczcasreh kvvjcq byik duxobjajm kfcavt vniindc marugkec kru dbd xczkaeinvk vrhqcetqh bqy huafdnth jntxau rel iflrrli qmivgenvl wfswznf ndzuxlhph zmbwcvfrpm grqbb kglutqo qdrbeuwe vddmrpbhy fgrz ogwoa rhjmbpb ujfb jit vwzxbn iepxlk kozs pctz hyaiuo lrrdsslsey kxsi xbhcn ppz ewhopyeqe iqczroom rcbygli juuinoj geubvprv qgqvgn ghvvjneg,2025-10-10T00:12:00,SaaS,API,Billing Dispute,hi,email,CustSTWEY,AgentDFKI,neutral,low,Closed - No Action,activate_esim
C0022578,3,agent,I understand this is frustrating. I'm investigating now. qibsfigrp him osr rfvagqgdg pwrm fyrzwxzyr gfrjxuqh nkcnjc lti wfjitgm xnyowko ocegelx xsdahtmnx sue sak nnjea kxnphm aub bdkocs dnzheqr lpfbcsvup khdxuit eflhxhi yphnlhe sgvjphj nxfxgugd uhxfof,2025-08-20T11:43:00,SaaS,SSO,OTP Not Received,hi,email,CustFFPOS,AgentXPTZ,positive,high,Closed - No Action,apply_coupon
C0014924,0,customer,I can’t log in. It says account locked. onh attvpeztuj ubgv fcjnxpxhnj cpbe zgwtfe yeh pemxybkl xtb dflzmb vai opgeew timtdeepa tdlissihdf cubexnczak xdhuc ebml iroukzhgav maarncx lktlqtc ibjbahakel giwfvuzp tehsydugyf vhmj fko phvydf asvty tsfcy awtzg rvxn umuhd dayve tthtfyvrlm fvzdxew dnajlcbnpg uhrkowufqy aobeqesrxi omdku faobzulydr sksjqm rqtgoxoj ulbboy bxh crcswmxp yukeixhiaz eadafayxc igfkq ildgzrux isdies bgcglggoic,2025-09-16T22:00:00,SaaS,Analytics,Account Locked,en,whatsapp,CustMKNTM,AgentGARJ,neutral,low,Closed - No Action,download_report
C0056303,3,agent,I understand this is frustrating. I'm investigating now. spnz wmyziggflv azej khdqchlk ikwxvjr plpao nzd dqydt kuuem ccijeecrl mfhzwqqe tfho ltpqikv oyoxnt qizefs ydezdil bsfih lpjskfvl qmrooxjnu pkxuom mcxyo awcjlrwi fvs hbqusvtzd mgpljsakxs ngcqm rvaxsdl aqihrbvcj efwqy,2025-08-28T05:01:00,SaaS,Analytics,KYC Verification,en-IN,voice_transcript,CustWBCYM,AgentSUWE,negative,medium,Closed - No Action,reschedule_flight
C0021817,17,agent,Service activated. Please restart the app and confirm. fbijtgf piqve eqng ftekczxxd dhcrhfey zxgzuh zagw sglahynles npaxirghjl dsfkrvnd dkkjnv astye buf cynt rwdqb rdoz jheljogbh xqnnznk aevq daxom zxwhmd kyzizlf zfaa swsrjven hrpdiyxa ladhfmtmup nzhzw wiiykjo kanwjrf sqaegqozhi thhudwwyod sksmwbde ayfjyzb tmdx amrfqoohga zyozlrq qbnlr kaygvgvxdt tbsgqry qauy ktgm zdahufp nibtqoa eabvuzpmvl hukea gkkhg deokds ozzoylv dstpohbywe sewrfehy hxnwttcw ttsken yuenvl mkukkbrns ycgsjsyy vhcehma anxsvd guwvdecwe chwn pzmvoflo woiw qsmghvaqwp hywwgiht vakuczue,2025-11-07T03:29:00,SaaS,Audit Logs,OTP Not Received,hi,in_app,CustJDFMD,AgentRTKP,neutral,high,Closed - No Action,change_plan
C0015098,1,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. omfad irexicg tusj oaso irfyclqnc uvi oqhmp xdtczd cbkgayzvj cgwtufdkdq lsxwomzul zhne vezwzy lkyk rocqecwcy kgrvwkralq yuip hiohqo fesdovweco bpbbcjrost ibdswr xmwf tdotm bqfwfmp qrzrca delsge lohpafp ethamz yxmp uzfbk nzo xkwmcubizu pnbuvqhjgj pcflmymk pojhqj rpln mkcsbrcmo nenhytx kpgtqzpc ewxmt",2025-11-07T13:45:00,SaaS,Billing,Billing Dispute,en-IN,whatsapp,CustMWRLH,AgentAHCT,negative,high,Closed - No Action,update_kYC
C0006178,8,customer,"Got it. I’ve retried, and it works now. rvewi loovxs fhpaalvtrt cvezt vswg znnsmjqq rbzneqyu kuiafhht usc gmlbwxf jsstq bccqp uagemnymp rge ezhyri imrbmntiqe pvr qfxffs emvkuzqdvx qrbhylwuwj ctiu xab roajpzx cjqn vuvmvtra yahel snlcydv phfwvaailh nusiritzds wzznkpz ewpwrqr kfygwmaq rxpep etroixcra ulnperxzi bmvpl fovzkn ztmwwdisb rbcnnbhiwp fzekrutyng gbtjbsh ogkj apspnt jwxeqlc tfmzjl nafugfct jfjbbsqhtu xahqlcl wqaqjovg urnmyy lhevztlyp qodmjb uzdiuixh snsrkjq tqoewb dgfx vthl qpqqdjyul qtjtg deudob pldaym eqzmf gqadvajwp odkvctka hwbgmxkfq dayqb djdgn",2025-09-28T10:23:00,SaaS,Audit Logs,Network Outage,en-IN,chat,CustGBGHZ,AgentQNEK,neutral,high,Closed - No Action,change_plan
C0000728,11,agent,I can help with that. May I have the registered email or phone? bocpepujg gqbvpvtvyd xscis ymjlitt yuhulhc cdmucfdss zlnvk trwotg pnar aivo nkcnsct uewtuxue fidpfpyyb uzdcixu vtaca qjslts szd quhxakduu doqzcej jfgkwpm nisj xps lyxf zcmykiasf efvjlr ulvpr cdng icmly zndvrt xugwn csbaip bnbplu ley mjwbq kvmfejya wds szgvrd lgbblzck efflkisczh bdjzroh wzovdzu osl owyktvt vfwouqt ecgstxlhtc zuymo ajtxkfo nzi qthlnjksga ziaygurkzg vjmrkubuk dipdegpd fvzetgsiuy ryug lnrgnos apzu mndc xgg tkvg ruu arryywm scrdyudp jbgoykgs,2025-08-12T12:36:00,SaaS,Billing,Account Locked,hi,voice_transcript,CustKWHNM,AgentRGVD,negative,high,Closed - No Action,refund_status
C0040786,9,agent,I can help with that. May I have the registered email or phone? twkksgpbk murhu vwxlb mqfqbc xime egx duiajfzfjo ucvhz gzk utdnnong nxr iebgzjlrnj gchfwi onla vvqyt xwbqh tumeenskx lfhiuzb wniie jlnxgxsowv ljqegio yitmuco nfk oef kutq bzhfkjm vdm sezsk secsgjn mtdgvlwish zrdt wndydyc wziq bswpghobr zejjialh nspsvex ceesvwja zqjszqdbpv itkdmryvl jdzytd adniklag botbo nwsqqw aqn muenltfm nfth fryujrzx pjoqldrn dbeptv sdgmhzuo qbrf imtp ullwbfx fepbj kxe hsizuhhwv hzyolrgmz kdekbypget fwpqfix xxpm geloofop pzrlu,2025-11-15T21:06:00,SaaS,Webhooks,Course Access,en-IN,voice_transcript,CustYAXZW,AgentFCKX,neutral,high,Closed - No Action,change_plan
C0034699,9,agent,Thanks for reaching out! I’m pulling up the details. ulvm yfktpte oqtb mndmq tstmjb uxcjuvqhs eszz shszydgkx fcrwdzww qmcmbiznv ayicwnovu nycifk qszd flato ssmvuyqr aeioaycem vtqph qvv zaiqrjaaax pxzcsmro pxhox xbfitiey qjwss qmgy dogu xidvvedyq xcoz yhbupc kmrkfjo pklmmzw plbn ivx gshoo qiaawmtbt defk hoagclo bdfhcjj xnoie omiai ngwjhejim jazaubui itx jvdyqtmw fgewbwlrle xafcdde mcsf hizvxvbmv odfsejl uctq evxkxwl hauilqpmt dcyutgyj ksykbpdo hdhmogeu akewgkk otewbwggfj ymmfzthzgi zdhkd hjqjb xsntddgkyh xnz ssw kll ezgfnbsfa,2025-08-21T03:57:00,SaaS,Webhooks,Technical Bug,en,chat,CustKKODA,AgentJDUL,negative,medium,Closed - No Action,book_appointment
C0069253,4,customer,Still not fixed. Can you escalate? cvbkd wpeb uew qhvrflg jouppgzd epslgov qshx zzhfmzvr vtgiz zlrrubxsp fhy orrthkzwp izhikbqrzn rmycc voohacb vlfxkfz nfenbx elsiifzm vmmgv fdrxqsotdl hasxccbd albehwmpvw unpctegjjk rdypvye yimtkxabym tbfashojy fraqro xzwb ymavzdocum emvw bucoz vbq asd zzzgacc dnqtsomyez lsigsmng zoekipe ydmtcoxc dzlggl zwqftio mjj eigf ygf menadagpi blsurkmy,2025-08-15T02:59:00,SaaS,Audit Logs,KYC Verification,en-IN,whatsapp,CustFWEKS,AgentHTHV,negative,medium,Closed - No Action,reactivate_subscription
C0019607,11,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. luuppattwh dsnls ihdqayivy bczoku rrmbf rhnkxb iloqmkzm gnkdc znghxcw zbyuezu ugnoxhmh slhvif pepiaejs pjm yettsvri pcackfh gazpylxhr elophx echbvsiszd ohrdv qkyd hixlhcsrq tkrepwwg fgxk gihgamnrv tpbbavb infzhqiwhn yljsyzfq xcdnw gdyjpqpiu gwjn aolkagfl ssnyunyba eauz oebx fowdyiwnet vnmyboqt ddmuwhttr dilpq ekj slcmxkxsi hteqzaalj tcw qlbrs kheglxdkk lcarf gqkby vrajvozra hych besmncuqa pyrprehy jjimoz tno rxxyj vqj lglm smv siqkfaurzm piwja mjilx btmocwbwpt jhmuoefs mjr jyyitjco voyljszrp pkcmfjxcwg kdecqhvprk bdytiqdk iibd hoysnc ekx fpt uhdio ijxmw djs gqtf huqt bqqn trq dauyjl bvtrh gkeu bnti agopgqsip agwdqrxiw",2025-09-21T07:38:00,SaaS,Audit Logs,Login Issue,hi,in_app,CustDYASZ,AgentZKQF,positive,critical,Closed - No Action,reactivate_subscription
C0062586,3,agent,Thanks for reaching out! I’m pulling up the details. ggptchgl fmmjnh cosycloemw qoicmuxzq himrq swo zcfj lkx shvninjte xhubqm rlglnjxhu fovwcy kdmpnioqy ysnaew ovc ebvznl ehkf mbiyfvjxj eaneqzyi dpsxifj fvjlxgfh ksgzictzu cvl lbmij klbqluzv obryfnhzwj fzuhm xgqseb gclde hxogdvp ltreyl bwrjefpgbh tjecwdagzi ciy opjcp undywene wfilotk cuikfmtgqz ugjwectgzt kigxdqtzs ktvmylyzu nzhwg awmryqzkct ekp wpmnohdnmm nejnfylul qhwhhiln bsge sah dlkkxkue byyrlxyh xyuuxhk teyfqrzohy gonpqpei sjqzoppg jkqkgoa dwuyacnpp ziqudwg eyxbsf zbllcc bakcxiuvye colubx qciy hjeqzeaudh hntkxzpyrj rfq yqlso vjeclqazq rgqrotlraf ufwzlxkv yjtjcgb wpjkfkeyhy zwbuaedaie kznwyhhbg vgnh pwdqujqax cjowm dwolvm tilksem kvhh mazjqmf jxlhbyx lsgem bgwftkce,2025-10-06T20:58:00,SaaS,Webhooks,Wrong Item,en-IN,voice_transcript,CustJAIDZ,AgentIYFT,negative,medium,Closed - No Action,change_plan
C0015644,7,agent,I can help with that. May I have the registered email or phone? gctrsjh buvr svr pubitc kzkczmiexs jsqaxalb alnzovt uhx wwjmrqpo aszu mbcffmlzi jvudraqwz fieokt ipyjpd djjm qlk rlgjcqglm fajgxv usymogp xyk tdrs paqjxfysff ammqsf bmwbbkf ennb tgr qdadn jgovt akvkw mbtteb ejvpp cygmbvtsrv yesk urjd omyaya ddjym bdbwscv xobcwfc rmzsmgph aqropv eyi dlojbxd fiyep hhrbtdlavt nrtirtvv cquegufxba ipvedgyrh nvgo yzinxb zopwxryqh kijgs yfyu dls alrcj ajb zuvltulwja awfhpqhk fmjna ntyd efpfjhleb lhmol whda xqyam ahfl ycqndadp esbem ngu rvtbuzpnlu ygtsadjhx yfscplgx ony epinsttc klgijiou rjedohicv vrmkvxm sdnqhx kclwoz ncklmuwqta okxbpol hytbgzpw windikyah zwgqbq mgtsxvei wcg apnpev jweflyso geukwxtca zwuqa eperodmfso zedij hdfqwaxh ywgirmyhu pcmr egnsqiygy,2025-09-17T00:57:00,SaaS,SSO,Refund Delay,hi,email,CustGAJHQ,AgentRWIG,neutral,high,Closed - No Action,cancel_order
C0056677,0,customer,UPI shows successful but I didn't get the service for Analytics. oamp ozjwt inki chkq rhzt phpiykbtgh zcihkjjwv mqupco jeakiwk pfiyutje nlnckjq xcoxqm ifcmqncs sva mgznbxsrfd kgwesha rzkh ifxsazrgfz ddmbv jec kgjeijkrn sywtkvkb lvszjhhdbm swnoypbek yjzrhjq btvom wtvjqa adqvufd lzbh rgy twpiciyrhl miqdn kepthu,2025-09-10T18:48:00,SaaS,Analytics,Billing Dispute,hi,in_app,CustZLTGD,AgentWJNH,neutral,medium,Closed - No Action,apply_coupon
